1894, 4.51896299177247E-287
1895, 6.83775217354781E-287
1896, 1.03427323908568E-286
1897, 1.56388494740659E-286
1898, 2.36386195437553E-286
1899, 3.57180253323959E-286
1900, 5.39511875167669E-286
1901, 8.14634936224219E-286
1902, 1.22962795213507E-285
1903, 1.85538188956517E-285
1904, 2.7986075794823E-285
1905, 4.21987922938086E-285
1906, 6.36073901276194E-285
1907, 9.5843989932726E-285
1908, 1.44368406184547E-284
1909, 2.17385024161253E-284
1910, 3.27218220472778E-284
1911, 4.92374944696869E-284
1912, 7.40636710279695E-284
1913, 1.11369317698347E-283
1914, 1.67408355648134E-283
1915, 2.51559174408775E-283
1916, 3.77880829802616E-283
1917, 5.67441950892073E-283
1918, 8.51804852077971E-283
1919, 1.27823610016102E-282
1920, 1.91749639771351E-282
1921, 2.87548265358057E-282
1922, 4.31062132363289E-282
1923, 6.45984544123038E-282
1924, 9.67737837864189E-282
1925, 1.44926186394509E-281
1926, 2.16965039820801E-281
1927, 3.24703235614999E-281
1928, 4.85777770686568E-281
1929, 7.2651239634187E-281
1930, 1.08618298512791E-280
1931, 1.62337084057008E-280
1932, 2.42542287345708E-280
1933, 3.62253327283427E-280
1934, 5.40869741832392E-280
1935, 8.07288155113431E-280
1936, 1.20453734084492E-279
1937, 1.79666848401883E-279
1938, 2.67899453396117E-279
1939, 3.99330150285637E-279
1940, 5.95043851769355E-279
1941, 8.86385492269522E-279
1942, 1.31993730034815E-278
1943, 1.9649031959178E-278
1944, 2.92406087131698E-278
1945, 4.34999993612165E-278
1946, 6.46918961365801E-278
1947, 9.61763955036726E-278
1948, 1.42937208151996E-277
1949, 2.12363792656268E-277
1950, 3.15409104648818E-277
1951, 4.683027938632E-277
1952, 6.95085513813491E-277
1953, 1.03135668179039E-276
1954, 1.52981491274392E-276
1955, 2.26844598266028E-276
1956, 3.3626195675154E-276
1957, 4.98295499196102E-276
1958, 7.3816988014315E-276
1959, 1.09316569934777E-275
1960, 1.618363903988E-275
1961, 2.39511887527913E-275
1962, 3.5435523824307E-275
1963, 5.24097062115917E-275
1964, 7.74900369359814E-275
1965, 1.14535858360399E-274
1966, 1.69238331700888E-274
1967, 2.49987238336709E-274
1968, 3.69146685485681E-274
1969, 5.44932019396528E-274
1970, 8.04170408569142E-274
1971, 1.18635985865233E-273
1972, 1.74963549445401E-273
1973, 2.5795365482256E-273
1974, 3.80188472606429E-273
1975, 5.60169610148093E-273
1976, 8.25094455854208E-273
1977, 1.21493069390877E-272
1978, 1.78839412515431E-272
1979, 2.63171614192548E-272
1980, 3.87149869501849E-272
1981, 5.69355652764631E-272
1982, 8.37052670399197E-272
1983, 1.23023123151484E-271
1984, 1.80753079378133E-271
1985, 2.65491021380359E-271
1986, 3.89833655269655E-271
1987, 5.72234926269409E-271
1988, 8.39721190839848E-271
1989, 1.23186116858575E-270
1990, 1.8065687708561E-270
1991, 2.64858242096541E-270
1992, 3.88185157412906E-270
1993, 5.687625308039E-270
1994, 8.3308598347153E-270
1995, 1.21987590362107E-269
1996, 1.78570054503454E-269
1997, 2.61317768231285E-269
1998, 3.82293362453964E-269
1999, 5.59103562521407E-269
2000, 8.17439505076989E-269
2001, 1.19477746391875E-268
2002, 1.7457684270171E-268
2003, 2.55008487451875E-268
2004, 3.72384159488714E-268
2005, 5.43621343327036E-268
2006, 7.93360751798361E-268
2007, 1.15748136985988E-267
2008, 1.68821038062428E-267
2009, 2.46154939613564E-267
2010, 3.58806373571603E-267
2011, 5.22855306308497E-267
2012, 7.61680505253327E-267
2013, 1.10926237294168E-266
2014, 1.61497578708794E-266
2015, 2.35054306659137E-266
2016, 3.42011763698374E-266
2017, 4.97490371741397E-266
2018, 7.23434623557066E-266
2019, 1.05168346195678E-265
2020, 1.52841788925046E-265
2021, 2.22060167027552E-265
2022, 3.22530554294754E-265
2023, 4.68320191729195E-265
2024, 6.79808968632707E-265
2025, 9.86513542548878E-265
2026, 1.43117102463458E-264
2027, 2.07564227365842E-264
2028, 3.00944308804522E-264
2029, 4.36206953023332E-264
2030, 6.32079958635089E-264
2031, 9.15639690472294E-264
2032, 1.32602135306865E-263
2033, 1.91977312843282E-263
2034, 2.77858026592174E-263
2035, 4.02040493405923E-263
2036, 5.81554771647906E-263
2037, 8.40979847660986E-263
2038, 1.21577961431491E-262
2039, 1.75710854440891E-262
2040, 2.53873255583993E-262
2041, 3.66699319743819E-262
2042, 5.2951492852618E-262
2043, 7.64401317286186E-262
2044, 1.10316359176187E-261
2045, 1.59159970398495E-261
2046, 2.29563784648938E-261
2047, 3.31015750856321E-261
2048, 4.77166405635959E-261
2049, 6.87649509372813E-261
2050, 9.90696551032685E-261
2051, 1.42689021547368E-260
2052, 2.05455145670812E-260
2053, 2.95746897891389E-260
2054, 4.25598651996969E-260
2055, 6.12290213288789E-260
2056, 8.80626150228078E-260
2057, 1.26620254053384E-259
2058, 1.82008756802203E-259
2059, 2.61552600474782E-259
2060, 3.75754001374477E-259
2061, 5.39667362907511E-259
2062, 7.74866381293659E-259
2063, 1.11225857537836E-258
2064, 1.59611118615465E-258
2065, 2.28980821466439E-258
2066, 3.28408069948817E-258
2067, 4.70876947721337E-258
2068, 6.7496319257666E-258
2069, 9.67234894681473E-258
2070, 1.38568073821228E-257
2071, 1.98460424147778E-257
2072, 2.84160896374631E-257
2073, 4.06756525530217E-257
2074, 5.82082726901247E-257
2075, 8.32750715766668E-257
2076, 1.19103791956015E-256
2077, 1.70300759435319E-256
2078, 2.43437878095145E-256
2079, 3.47888799606914E-256
2080, 4.97019712052603E-256
2081, 7.0988468019033E-256
2082, 1.01363866399162E-255
2083, 1.4469710912925E-255
2084, 2.06499028648796E-255
2085, 2.94616992838431E-255
2086, 4.20222537313757E-255
2087, 5.99215179373137E-255
2088, 8.54217250175929E-255
2089, 1.21740780351306E-254
2090, 1.73454745191375E-254
2091, 2.4706930677029E-254
2092, 3.51830967128507E-254
2093, 5.00878197781604E-254
2094, 7.12874600024628E-254
2095, 1.0143252727192E-253
2096, 1.44286131729598E-253
2097, 2.05189587229031E-253
2098, 2.91722263212495E-253
2099, 4.1463647546505E-253
2100, 5.89181704335116E-253
2101, 8.36979773535517E-253
2102, 1.18867951917976E-252
2103, 1.68771397669835E-252
2104, 2.3956165657515E-252
2105, 3.39954116846255E-252
2106, 4.82289694061057E-252
2107, 6.84038397162865E-252
2108, 9.699245325252E-252
2109, 1.37492976630643E-251
2110, 1.94853554554391E-251
2111, 2.76071478421193E-251
2112, 3.91039186237586E-251
2113, 5.53738464423968E-251
2114, 7.83925725229721E-251
2115, 1.10950967626232E-250
2116, 1.56990497358462E-250
2117, 2.22076124524426E-250
2118, 3.14062980251376E-250
2119, 4.44035954852846E-250
2120, 6.2763359128383E-250
2121, 8.86912980777561E-250
2122, 1.25297605729771E-249
2123, 1.76966719664511E-249
2124, 2.49877777491952E-249
2125, 3.52736995640496E-249
2126, 4.97807997492216E-249
2127, 7.02360930322076E-249
2128, 9.90710068035747E-249
2129, 1.39707814704642E-248
2130, 1.96962183865111E-248
2131, 2.77608760544331E-248
2132, 3.911756239409E-248
2133, 5.51059935796954E-248
2134, 7.76094244198764E-248
2135, 1.09274491713428E-247
2136, 1.5381970345969E-247
2137, 2.16468207753663E-247
2138, 3.04554755003915E-247
2139, 4.28376751645086E-247
2140, 6.02387264714633E-247
2141, 8.46866948458551E-247
2142, 1.19026655944058E-246
2143, 1.67248819519011E-246
2144, 2.34948027386621E-246
2145, 3.299670627695E-246
2146, 4.63297073643823E-246
2147, 6.50337554878825E-246
2148, 9.1265902596068E-246
2149, 1.28046834622912E-245
2150, 1.79605588844655E-245
2151, 2.51861440780505E-245
2152, 3.53097374572217E-245
2153, 4.9490106953677E-245
2154, 6.93479337857654E-245
2155, 9.71493768291387E-245
2156, 1.36062360871611E-244
2157, 1.90514311319233E-244
2158, 2.66691366906987E-244
2159, 3.73234849850836E-244
2160, 5.22212696555297E-244
2161, 7.30474065871773E-244
2162, 1.02153780136209E-243
2163, 1.42822449097291E-243
2164, 1.99632401758345E-243
2165, 2.78970471977236E-243
2166, 3.89742906904251E-243
2167, 5.44366144740488E-243
2168, 7.601460225934E-243
2169, 1.0611972264008E-242
2170, 1.48111394457309E-242
2171, 2.06668481131843E-242
2172, 2.88305922049877E-242
2173, 4.02093028606721E-242
2174, 5.60651920553294E-242
2175, 7.81545021662625E-242
2176, 1.08920275045649E-241
2177, 1.51760107073473E-241
2178, 2.11397969127468E-241
2179, 2.94400412039177E-241
2180, 4.09893052144969E-241
2181, 5.70554802453654E-241
2182, 7.93997184678168E-241
2183, 1.10467740871448E-240
2184, 1.53655113876211E-240
2185, 2.13675005948832E-240
2186, 2.97067891241141E-240
2187, 4.12907819657547E-240
2188, 5.73780824457116E-240
2189, 7.97140002170079E-240
2190, 1.1071818295106E-239
2191, 1.53744359302561E-239
2192, 2.13439821473774E-239
2193, 2.96242828244569E-239
2194, 4.11070679849343E-239
2195, 5.70271329682102E-239
2196, 7.90939156688407E-239
2197, 1.09673382340544E-238
2198, 1.52039397916754E-238
2199, 2.10721043356646E-238
2200, 2.91982389246618E-238
2201, 4.04485084067679E-238
2202, 5.60203201836953E-238
2203, 7.75686091504334E-238
2204, 1.07380119570813E-237
2205, 1.48613869529315E-237
2206, 2.05632852597669E-237
2207, 2.84461486805369E-237
2208, 3.9341633377012E-237
2209, 5.43975515079789E-237
2210, 7.51976881675334E-237
2211, 1.03926886272184E-236
2212, 1.43598449060384E-236
2213, 1.98367311486465E-236
2214, 2.73961229533069E-236
2215, 3.78274324400382E-236
2216, 5.22183923285594E-236
2217, 7.20674442543487E-236
2218, 9.94383369684451E-236
2219, 1.37172738121571E-235
2220, 1.89182561969434E-235
2221, 2.60851808742973E-235
2222, 3.59588813686335E-235
2223, 4.95585029970095E-235
2224, 6.82857346895572E-235
2225, 9.40679563759363E-235
2226, 1.29554786228973E-234
2227, 1.78387886314844E-234
2228, 2.45571247307732E-234
2229, 3.3797925586077E-234
2230, 4.65053654380437E-234
2231, 6.39759402865651E-234
2232, 8.79895319603657E-234
2233, 1.20989077220845E-233
2234, 1.66326811102804E-233
2235, 2.28601676207415E-233
2236, 3.14121545274084E-233
2237, 4.31536284187211E-233
2238, 5.92704603088586E-233
2239, 8.13880764692436E-233
2240, 1.11733880659386E-232
2241, 1.53359507867634E-232
2242, 2.10444881251397E-232
2243, 2.88714087417306E-232
2244, 3.96004064005578E-232
2245, 5.43042075619579E-232
2246, 7.44508394623463E-232
2247, 1.0204884846464E-231
2248, 1.39845700694453E-231
2249, 1.91598781001502E-231
2250, 2.62445472696532E-231
2251, 3.59408430689396E-231
2252, 4.92085281839383E-231
2253, 6.73589860076643E-231
2254, 9.21836426173275E-231
2255, 1.26129146659748E-230
2256, 1.72536278560656E-230
2257, 2.3596570127064E-230
2258, 3.22642020546481E-230
2259, 4.41058989984365E-230
2260, 6.0280415659091E-230
2261, 8.23682265999201E-230
2262, 1.12524532772615E-229
2263, 1.53687608872306E-229
2264, 2.09862445413752E-229
2265, 2.865068116174E-229
2266, 3.91056607288312E-229
2267, 5.33640601803758E-229
2268, 7.28052620884719E-229
2269, 9.93073624661318E-229
2270, 1.35426921121975E-228
2271, 1.84643297841058E-228
2272, 2.51690708345765E-228
2273, 3.43009394447535E-228
2274, 4.67358503587678E-228
2275, 6.36648457415406E-228
2276, 8.67071169540204E-228
2277, 1.18063436067104E-227
2278, 1.60724400159703E-227
2279, 2.18753009011143E-227
2280, 2.97668026993773E-227
2281, 4.0496396281132E-227
2282, 5.50816201492159E-227
2283, 7.49037011318785E-227
2284, 1.01837140472498E-226
2285, 1.38425329213641E-226
2286, 1.88118491595999E-226
2287, 2.55596008430191E-226
2288, 3.47202950086435E-226
2289, 4.71541161006998E-226
2290, 6.40269442909389E-226
2291, 8.69186575402067E-226
2292, 1.17969683534656E-225
2293, 1.60079268332906E-225
2294, 2.17173655061069E-225
2295, 2.94568746162635E-225
2296, 3.99460433301174E-225
2297, 5.41587397296601E-225
2298, 7.34126853734106E-225
2299, 9.94904858918071E-225
2300, 1.34803129574321E-224
2301, 1.82610808836603E-224
2302, 2.47321099273269E-224
2303, 3.34891511319277E-224
2304, 4.53372834240919E-224
2305, 6.13642360631682E-224
2306, 8.30393140866413E-224
2307, 1.12346838949433E-223
2308, 1.51966109095316E-223
2309, 2.05514047479677E-223
2310, 2.77872303952399E-223
2311, 3.75628115566317E-223
2312, 5.07668363193447E-223
2313, 6.85979892717305E-223
2314, 9.26727494622603E-223
2315, 1.25170556963726E-222
2316, 1.6902926148718E-222
2317, 2.28208214977853E-222
2318, 3.08042346228252E-222
2319, 4.15718582191009E-222
2320, 5.60916759236648E-222
2321, 7.56671638588121E-222
2322, 1.02053206449989E-221
2323, 1.37611937158937E-221
2324, 1.85522212410726E-221
2325, 2.50061118968059E-221
2326, 3.36982207859461E-221
2327, 4.54023586186405E-221
2328, 6.11590310807322E-221
2329, 8.23670691104993E-221
2330, 1.1090664282676E-220
2331, 1.49304374411404E-220
2332, 2.00954912269299E-220
2333, 2.7041821318144E-220
2334, 3.63818319425928E-220
2335, 4.89378173548908E-220
2336, 6.58136732712596E-220
2337, 8.84910327224074E-220
2338, 1.18958119014396E-219
2339, 1.59882415201416E-219
2340, 2.14842003141652E-219
2341, 2.88635444308329E-219
2342, 3.87696784314655E-219
2343, 5.20651231289505E-219
2344, 6.99059042537489E-219
2345, 9.38411165482833E-219
2346, 1.25946156679208E-218
2347, 1.69000974733264E-218
2348, 2.26728508020788E-218
2349, 3.04113552458128E-218
2350, 4.07829122543641E-218
2351, 5.46806419487571E-218
2352, 7.3299662612276E-218
2353, 9.82388886339393E-218
2354, 1.31637035070701E-217
2355, 1.7635428696121E-217
2356, 2.36214917534897E-217
2357, 3.16331238983808E-217
2358, 4.23536065053711E-217
2359, 5.66959918676207E-217
2360, 7.58801278349661E-217
2361, 1.01535421918264E-216
2362, 1.35837919201394E-216
2363, 1.81693115677476E-216
2364, 2.4297971840141E-216
2365, 3.24874607121648E-216
2366, 4.34285962106518E-216
2367, 5.80430448830639E-216
2368, 7.75602221479694E-216
2369, 1.03619729267107E-215
2370, 1.38407780282862E-215
2371, 1.8483886172174E-215
2372, 2.46797574877503E-215
2373, 3.29460535916604E-215
2374, 4.39724752088107E-215
2375, 5.867775825381E-215
2376, 7.82854932007825E-215
2377, 1.04424964644903E-214
2378, 1.39265241620608E-214
2379, 1.85693448181366E-214
2380, 2.47551724906662E-214
2381, 3.29952142843764E-214
2382, 4.39695132741653E-214
2383, 5.85825348713491E-214
2384, 7.8036996467158E-214
2385, 1.03931908846892E-213
2386, 1.38392744347704E-213
2387, 1.84244225994643E-213
2388, 2.45239648949914E-213
2389, 3.26365171843347E-213
2390, 4.34243509777031E-213
2391, 5.77669397610839E-213
2392, 7.6831969908062E-213
2393, 1.02169494399591E-212
2394, 1.35836747876671E-212
2395, 1.80563576393103E-212
2396, 2.39971656084812E-212
2397, 3.18864934755945E-212
2398, 4.23614363155659E-212
2399, 5.62667429606902E-212
2400, 7.47222855046856E-212
2401, 9.92123814218455E-212
2402, 1.3170402373068E-211
2403, 1.74803345351174E-211
2404, 2.31962643007768E-211
2405, 3.07754246679606E-211
2406, 4.08232749920007E-211
2407, 5.41414019440663E-211
2408, 7.17908513191712E-211
2409, 9.51758458605334E-211
2410, 1.26154430421266E-210
2411, 1.67184678051126E-210
2412, 2.21517849950614E-210
2413, 2.93453540688403E-210
2414, 3.88676636807048E-210
2415, 5.14702239496026E-210
2416, 6.81463034199596E-210
2417, 9.02084568573011E-210
2418, 1.19390836291747E-209
2419, 1.57984182631835E-209
2420, 2.09013903695033E-209
2421, 2.76474947297059E-209
2422, 3.6564152579471E-209
2423, 4.83475470737766E-209
2424, 6.39164526204035E-209
2425, 8.44831796177705E-209
2426, 1.11647059285668E-208
2427, 1.47517607147054E-208
2428, 1.94876757337699E-208
2429, 2.57392522726825E-208
2430, 3.39900330284447E-208
2431, 4.48773399244703E-208
2432, 5.9241025463924E-208
2433, 7.81876303608364E-208
2434, 1.0317480063189E-207
2435, 1.36122341276724E-207
2436, 1.79558284622833E-207
2437, 2.36810978188559E-207
2438, 3.12261644634847E-207
2439, 4.11676390776497E-207
2440, 5.42642578863866E-207
2441, 7.15142260577655E-207
2442, 9.42305587712273E-207
2443, 1.24140050690369E-206
2444, 1.63513260581137E-206
2445, 2.15335199697851E-206
2446, 2.835294294646E-206
2447, 3.73252227299684E-206
2448, 4.91278658885686E-206
2449, 6.46509179845164E-206
2450, 8.50634275523655E-206
2451, 1.11900628298391E-205
2452, 1.47178277251597E-205
2453, 1.93542580587088E-205
2454, 2.54466748461683E-205
2455, 3.34508634908932E-205
2456, 4.3964838621339E-205
2457, 5.77730864687771E-205
2458, 7.59045256951576E-205
2459, 9.97084268518126E-205
2460, 1.3095383703749E-204
2461, 1.71959763914797E-204
2462, 2.25765604853713E-204
2463, 2.9635422289058E-204
2464, 3.88943880585069E-204
2465, 5.10370218615882E-204
2466, 6.69585964046869E-204
2467, 8.78314537875599E-204
2468, 1.15190480812747E-203
2469, 1.51044869264501E-203
2470, 1.98024218366647E-203
2471, 2.59569498514372E-203
2472, 3.40182607073173E-203
2473, 4.45752436181896E-203
2474, 5.8398083560138E-203
2475, 7.64938976890394E-203
2476, 1.00179391142287E-202
2477, 1.31175721866429E-202
2478, 1.71732341489195E-202
2479, 2.24788634527274E-202
2480, 2.94184855710511E-202
2481, 3.8493735267148E-202
2482, 5.03597602935593E-202
2483, 6.58720507698534E-202
2484, 8.61475083342962E-202
2485, 1.12644071203279E-201
2486, 1.47264515307847E-201
2487, 1.92491748431452E-201
2488, 2.51565121634893E-201
2489, 3.28710153384256E-201
2490, 4.29437795649399E-201
2491, 5.60934226207942E-201
2492, 7.32568463006667E-201
2493, 9.56553300327659E-201
2494, 1.24880572816621E-200
2495, 1.63006684957791E-200
2496, 2.12735930817008E-200
2497, 2.77588361503338E-200
2498, 3.62148512410141E-200
2499, 4.72386282607702E-200
2500, 6.16074230948659E-200
2501, 8.0333016683391E-200
2502, 1.04732253501827E-199
2503, 1.36518728085523E-199
2504, 1.77921939598887E-199
2505, 2.31842117069029E-199
2506, 3.02051359509363E-199
2507, 3.93454901187222E-199
2508, 5.12430416979559E-199
2509, 6.67268603502895E-199
2510, 8.68745167595645E-199
2511, 1.13086328956598E-198
2512, 1.47181720589396E-198
2513, 1.91524255306998E-198
2514, 2.49183853780597E-198
2515, 3.24147215128546E-198
2516, 4.2159072106389E-198
2517, 5.48234316717644E-198
2518, 7.12800318348763E-198
2519, 9.266081589501E-198
2520, 1.20434521841793E-197
2521, 1.56506570319937E-197
2522, 2.03348482631945E-197
2523, 2.64165530662257E-197
2524, 3.43113876580064E-197
2525, 4.45581764474374E-197
2526, 5.7855359707019E-197
2527, 7.51081250264416E-197
2528, 9.74894110233681E-197
2529, 1.2651885318036E-196
2530, 1.64164931839089E-196
2531, 2.12977119457458E-196
2532, 2.76256809011795E-196
2533, 3.58278367881737E-196
2534, 4.64574969278353E-196
2535, 6.0230812231434E-196
2536, 7.80745330643126E-196
2537, 1.01187741709003E-195
2538, 1.31121622028626E-195
2539, 1.69882519473862E-195
2540, 2.20065069539966E-195
2541, 2.85024138993557E-195
2542, 3.69096858911997E-195
2543, 4.77889295653152E-195
2544, 6.1864651620649E-195
2545, 8.00730229412719E-195
2546, 1.03623517358252E-194
2547, 1.34078442351714E-194
2548, 1.73455538397596E-194
2549, 2.24360316585478E-194
2550, 2.90156726200523E-194
2551, 3.75187218129828E-194
2552, 4.8505645429007E-194
2553, 6.26997010955397E-194
2554, 8.10340696005113E-194
2555, 1.04712588222691E-193
2556, 1.35287998195522E-193
2557, 1.74762740619671E-193
2558, 2.25718777512713E-193
2559, 2.91484768961333E-193
2560, 3.76351320765792E-193
2561, 4.85848080044538E-193
2562, 6.27100392172992E-193
2563, 8.09288289063707E-193
2564, 1.04423707423041E-192
2565, 1.34717711236792E-192
2566, 1.73772114372059E-192
2567, 2.2411211975437E-192
2568, 2.88988483519048E-192
2569, 3.72585311525508E-192
2570, 4.80287175525965E-192
2571, 6.1902242794683E-192
2572, 7.97704381364234E-192
2573, 1.02779815913669E-191
2574, 1.32404889859099E-191
2575, 1.70541708601465E-191
2576, 2.19627974891296E-191
2577, 2.82797282634838E-191
2578, 3.64077130790675E-191
2579, 4.68643098821768E-191
2580, 6.03145060648668E-191
2581, 7.76125787827324E-191
2582, 9.98558022935515E-191
2583, 1.28453344262496E-190
2584, 1.65214632634648E-190
2585, 2.12462677667337E-190
2586, 2.73179373600278E-190
2587, 3.5119177525614E-190
2588, 4.51410866804583E-190
2589, 5.80137566600413E-190
2590, 7.45454839706784E-190
2591, 9.5773006921158E-190
2592, 1.2302585890796E-189
2593, 1.58008791419397E-189
2594, 2.02907323989973E-189
2595, 2.60522889086533E-189
2596, 3.34445842904031E-189
2597, 4.29276916991848E-189
2598, 5.50910629246331E-189
2599, 7.06897933105832E-189
2600, 9.06910186607592E-189
2601, 1.16333265639139E-188
2602, 1.4920236031847E-188
2603, 1.91328499332103E-188
2604, 2.45310364282767E-188
2605, 3.1447378881539E-188
2606, 4.03074566142458E-188
2607, 5.16557636532778E-188
2608, 6.618882769766E-188
2609, 8.47975229759873E-188
2610, 1.0862112088532E-187
2611, 1.3911632386902E-187
2612, 1.78145422402058E-187
2613, 2.28088855040497E-187
2614, 2.91988904516748E-187
2615, 3.73733114435847E-187
2616, 4.7828837020645E-187
2617, 6.11999593067041E-187
2618, 7.82970823836258E-187
2619, 1.00155134771392E-186
2620, 1.28095571848257E-186
2621, 1.63805444274621E-186
2622, 2.09438214387057E-186
2623, 2.67742282773871E-186
2624, 3.42224816404688E-186
2625, 4.37360542541907E-186
2626, 5.58857809648749E-186
2627, 7.13997570647593E-186
2628, 9.120652095624E-186
2629, 1.16490055670453E-185
2630, 1.48759833369147E-185
2631, 1.89940003587158E-185
2632, 2.42482940164607E-185
2633, 3.09513777738483E-185
2634, 3.95014367750829E-185
2635, 5.04057369531181E-185
2636, 6.43104095250912E-185
2637, 8.20383414777528E-185
2638, 1.04637370868285E-184
2639, 1.33441580248658E-184
2640, 1.70149236198532E-184
