Clock Cycle,Probability
0,0.0
1,0.16151309008451867
2,0.3046794475365904
3,0.45691609977324266
4,0.6167800453514739
5,0.7222222222222222
6,0.7507730364873222
7,0.7611832611832612
8,0.764172335600907
9,0.7654091939806226
10,0.7655122655122655
11,0.8032364460935889
12,0.8371469800041229
13,0.87291280148423
14,0.9075448361162647
15,0.9345495774067203
16,0.9412492269635127
17,0.9437229437229437
18,0.9443413729128015
19,0.9445475159760874
20,0.9445475159760874
21,0.9526901669758813
22,0.9604205318491033
23,0.9708307565450423
24,0.979488765203051
25,0.9829931972789115
26,0.9846423417851989
27,0.9848484848484849
28,0.9850546279117708
29,0.9850546279117708
30,0.9850546279117708
31,0.9874252731395589
32,0.989692846835704
33,0.9918573490002062
34,0.9939187796330653
35,0.9963924963924964
36,0.9968047825190682
37,0.9969078540507111
38,0.9969078540507111
39,0.9969078540507111
40,0.9969078540507111
41,0.9976293547722119
42,0.9980416408987838
43,0.9980416408987838
44,0.9983508554937126
45,0.9987631416202845
46,0.9988662131519275
47,0.9988662131519275
48,0.9988662131519275
49,0.9988662131519275
50,0.9991754277468563
51,0.9994846423417852
52,0.9994846423417852
53,0.9995877138734282
54,0.9995877138734282
55,0.9995877138734282
56,0.9995877138734282
57,0.9995877138734282
58,0.9995877138734282
59,0.9995877138734282
60,0.9995877138734282
61,0.9996907854050712
62,0.9996907854050712
63,0.9997938569367141
64,0.9998969284683571
65,0.9998969284683571
66,0.9998969284683571
67,0.9998969284683571
68,0.9998969284683571
69,0.9998969284683571
70,0.9998969284683571
71,0.9998969284683571
72,0.9998969284683571
73,1.0
74,1.0
75,1.0
76,1.0
77,1.0
78,1.0
79,1.0
80,1.0
81,1.0
82,1.0
83,1.0
84,1.0
85,1.0
86,1.0
87,1.0
88,1.0
89,1.0
90,1.0
91,1.0
92,1.0
93,1.0
94,1.0
95,1.0
96,1.0
97,1.0
98,1.0
99,1.0
