Clock Cycle,Probability
0,0.0
4,0.0
8,0.0
12,0.0
16,0.0
20,0.0
24,0.00010307153164296021
28,0.00010307153164296021
32,0.00030921459492888067
36,0.00030921459492888067
40,0.00030921459492888067
44,0.004329004329004329
48,0.004329004329004329
52,0.017419088847660275
56,0.019583591012162442
60,0.019583591012162442
64,0.04823747680890538
68,0.04823747680890538
72,0.09420737992166564
76,0.09936095650381364
80,0.09936095650381364
84,0.17625231910946196
88,0.17625231910946196
92,0.25613275613275616
96,0.2650999793856937
100,0.2650999793856937
104,0.37806637806637805
108,0.37806637806637805
112,0.4722737579880437
116,0.4859822716965574
120,0.4859822716965574
124,0.5911152339723769
128,0.5911152339723769
132,0.6722325293753865
136,0.6827458256029685
140,0.6827458256029685
144,0.7611832611832612
148,0.7611832611832612
152,0.813440527726242
156,0.8194186765615337
160,0.8194186765615337
164,0.8696145124716553
168,0.8696145124716553
172,0.9069264069264069
176,0.9104308390022676
180,0.9104308390022676
184,0.9385693671407958
188,0.9385693671407958
192,0.9555761698618841
196,0.9575345289631004
200,0.9577406720263864
204,0.971346114203257
208,0.971346114203257
212,0.9793856936714079
216,0.9803133374561946
220,0.9803133374561946
224,0.9868068439497011
228,0.9868068439497011
232,0.9913419913419913
236,0.9915481344052772
240,0.9915481344052772
244,0.9940218511647083
248,0.9940218511647083
252,0.9963924963924964
256,0.9969078540507111
260,0.9969078540507111
264,0.9981447124304267
268,0.9981447124304267
272,0.9986600700886415
276,0.9986600700886415
280,0.9986600700886415
284,0.9991754277468563
288,0.9991754277468563
292,0.9995877138734282
296,0.9995877138734282
300,0.9995877138734282
304,0.9995877138734282
308,0.9995877138734282
312,0.9998969284683571
316,0.9998969284683571
320,0.9998969284683571
324,1.0
328,1.0
332,1.0
336,1.0
340,1.0
344,1.0
348,1.0
352,1.0
356,1.0
360,1.0
364,1.0
368,1.0
372,1.0
376,1.0
380,1.0
384,1.0
388,1.0
392,1.0
396,1.0
