Clock Cycle,Probability
0,0.0
5,0.08104906937394248
10,0.08104906937394248
15,0.13842794759825328
20,0.13842794759825328
25,0.19925496688741723
30,0.19925496688741723
35,0.25584324702589223
40,0.25584324702589223
45,0.3097744360902256
50,0.3097744360902256
55,0.3574605032182563
60,0.3574605032182563
65,0.40431131019036953
70,0.40431131019036953
75,0.4444444444444444
80,0.4444444444444444
85,0.4817245119305857
90,0.4817245119305857
95,0.5200108459869848
100,0.5200108459869848
105,0.5551969365426696
110,0.5551969365426696
115,0.5881403118040089
120,0.5881403118040089
125,0.6186643835616439
130,0.6186643835616439
135,0.6474396703943496
140,0.6474396703943496
145,0.6718369829683698
150,0.6718369829683698
155,0.6966434452184928
160,0.6966434452184928
165,0.717193675889328
170,0.717193675889328
175,0.7397231833910035
180,0.7397231833910035
185,0.7606281957633308
190,0.7606281957633308
195,0.7768759571209801
200,0.7768759571209801
205,0.7940129449838188
210,0.7940129449838188
215,0.8100343053173242
220,0.8100343053173242
225,0.8232368896925859
230,0.8232368896925859
235,0.8346336822074215
240,0.8346336822074215
245,0.847821681864235
250,0.8441791044776119
255,0.8540314136125654
260,0.8540314136125654
265,0.8645555555555555
270,0.8645555555555555
275,0.8746162927981109
280,0.8746162927981109
285,0.8838993710691824
290,0.8838993710691824
295,0.8922459893048128
300,0.8922459893048128
305,0.8984550561797753
310,0.8984550561797753
315,0.9064564564564564
320,0.9064564564564564
325,0.9130990415335464
330,0.9130990415335464
335,0.9195911413969335
340,0.9195911413969335
345,0.9261425959780621
350,0.9261425959780621
355,0.931640625
360,0.931640625
365,0.9360824742268041
370,0.9360824742268041
375,0.9395248380129589
380,0.9395248380129589
385,0.9458628841607565
390,0.9458628841607565
395,0.9490049751243781
400,0.9490049751243781
405,0.9523684210526315
410,0.9523684210526315
415,0.9570200573065902
420,0.9570200573065902
425,0.9587537091988131
430,0.9587537091988131
435,0.9625
440,0.9625
445,0.9643333333333334
450,0.9643333333333334
455,0.9673835125448028
460,0.9673835125448028
465,0.970703125
470,0.970703125
475,0.9748898678414097
480,0.9748898678414097
485,0.9777777777777777
490,0.9777777777777777
495,0.9787128712871287
500,0.9709803921568627
505,0.9725409836065574
510,0.9725409836065574
515,0.975909090909091
520,0.975909090909091
525,0.9781553398058253
530,0.9781553398058253
535,0.9784313725490196
540,0.9784313725490196
545,0.9795918367346939
550,0.9795918367346939
555,0.9814207650273225
560,0.9814207650273225
565,0.9814207650273225
570,0.9814207650273225
575,0.9814207650273225
580,0.9814207650273225
585,0.9834319526627219
590,0.9834319526627219
595,0.9841463414634146
600,0.9841463414634146
605,0.9863945578231292
610,0.9863945578231292
615,0.9868055555555556
620,0.9868055555555556
625,0.9872340425531915
630,0.9872340425531915
635,0.9900826446280991
640,0.9900826446280991
645,0.9905982905982906
650,0.9905982905982906
655,0.9905982905982906
660,0.9905982905982906
665,0.9911504424778761
670,0.9911504424778761
675,0.9911504424778761
680,0.9911504424778761
685,0.9911504424778761
690,0.9911504424778761
695,0.9911504424778761
700,0.9911504424778761
705,0.9911504424778761
710,0.9911504424778761
715,0.9911504424778761
720,0.9911504424778761
725,0.9911504424778761
730,0.9911504424778761
735,0.9911504424778761
740,0.9911504424778761
745,0.993
750,1.0
755,1.0
760,1.0
765,1.0
770,1.0
775,1.0
780,1.0
785,1.0
790,1.0
795,1.0
800,1.0
805,1.0
810,1.0
815,1.0
820,1.0
825,1.0
830,1.0
835,1.0
840,1.0
845,1.0
850,1.0
855,1.0
860,1.0
865,1.0
870,1.0
875,1.0
880,1.0
885,1.0
890,1.0
895,1.0
900,1.0
905,1.0
910,1.0
915,1.0
920,1.0
925,1.0
930,1.0
935,1.0
940,1.0
945,1.0
950,1.0
955,1.0
960,1.0
965,1.0
970,1.0
975,1.0
980,1.0
985,1.0
990,1.0
995,1.0
