Clock Cycle,Probability
0,0.0
6,0.06782106782106782
12,0.06782106782106782
18,0.13244691816120388
24,0.19861884147598433
30,0.19861884147598433
36,0.2546897546897547
42,0.2546897546897547
48,0.31065759637188206
54,0.35827664399092973
60,0.35827664399092973
66,0.40507111935683365
72,0.40507111935683365
78,0.44547515976087404
84,0.4858792001649144
90,0.4858792001649144
96,0.5220573077715935
102,0.5220573077715935
108,0.5588538445681303
114,0.5928674500103072
120,0.5928674500103072
126,0.6226551226551227
132,0.6226551226551227
138,0.6505875077303649
144,0.6770768913626056
150,0.6770768913626056
156,0.7002679859822717
162,0.7002679859822717
168,0.7217068645640075
174,0.7415996701710987
180,0.7415996701710987
186,0.7613894042465471
192,0.7613894042465471
198,0.7795299938157081
204,0.7959183673469388
210,0.7959183673469388
216,0.8092145949288806
222,0.8092145949288806
228,0.8229231086373944
234,0.8367346938775511
240,0.8367346938775511
246,0.8480725623582767
252,0.8480725623582767
258,0.8581735724592867
264,0.8682745825602969
270,0.8682745825602969
276,0.8786848072562359
282,0.8786848072562359
288,0.8867243867243867
294,0.8935271078128221
300,0.891465677179963
306,0.8984745413316841
312,0.8984745413316841
318,0.9058956916099773
324,0.9131106988249845
330,0.9131106988249845
336,0.9190888476602762
342,0.9190888476602762
348,0.9233147804576376
354,0.9293960008245723
360,0.9293960008245723
366,0.9344465058750773
372,0.9344465058750773
378,0.9385693671407958
384,0.942795299938157
390,0.942795299938157
396,0.945784374355803
402,0.945784374355803
408,0.9497010925582354
414,0.953514739229025
420,0.953514739229025
426,0.9577406720263864
432,0.9577406720263864
438,0.9603174603174603
444,0.9628942486085343
450,0.9628942486085343
456,0.9663986806843949
462,0.9663986806843949
468,0.9683570397856112
474,0.9696969696969697
480,0.9696969696969697
486,0.9717584003298289
492,0.9717584003298289
498,0.9734075448361162
504,0.9755720470006184
510,0.9755720470006184
516,0.9771181199752629
522,0.9771181199752629
528,0.979179550608122
534,0.9808286951144094
540,0.9808286951144094
546,0.9819624819624819
552,0.9819624819624819
558,0.9834054834054834
564,0.9841269841269841
570,0.9841269841269841
576,0.9854669140383426
582,0.9854669140383426
588,0.9863945578231292
594,0.98711605854463
600,0.9876314162028448
606,0.9886621315192744
612,0.9886621315192744
618,0.9891774891774892
624,0.9903112760255618
630,0.9903112760255618
636,0.9912389198103484
642,0.9912389198103484
648,0.9919604205318491
654,0.9926819212533499
660,0.9926819212533499
666,0.9928880643166358
672,0.9928880643166358
678,0.9934034219748505
684,0.9939187796330653
690,0.9939187796330653
696,0.9941249226963512
702,0.9941249226963512
708,0.9942279942279942
714,0.994743351886209
720,0.994743351886209
726,0.9953617810760668
732,0.9953617810760668
738,0.9956709956709957
744,0.9962894248608535
750,0.9962894248608535
756,0.9963924963924964
762,0.9963924963924964
768,0.9968047825190682
774,0.9971139971139971
780,0.9971139971139971
786,0.997423211708926
792,0.997423211708926
798,0.9976293547722119
804,0.9977324263038548
810,0.9977324263038548
816,0.9977324263038548
822,0.9977324263038548
828,0.9977324263038548
834,0.9980416408987838
840,0.9980416408987838
846,0.9983508554937126
852,0.9983508554937126
858,0.9985569985569985
864,0.9986600700886415
870,0.9986600700886415
876,0.9988662131519275
882,0.9988662131519275
888,0.9989692846835704
894,0.9990723562152134
900,0.9986600700886415
906,0.9987631416202845
912,0.9987631416202845
918,0.9987631416202845
924,0.9987631416202845
930,0.9987631416202845
936,0.9988662131519275
942,0.9988662131519275
948,0.9988662131519275
954,0.9988662131519275
960,0.9988662131519275
966,0.9988662131519275
972,0.9988662131519275
978,0.9989692846835704
984,0.9990723562152134
990,0.9990723562152134
996,0.9991754277468563
1002,0.9991754277468563
1008,0.9991754277468563
1014,0.9992784992784993
1020,0.9992784992784993
1026,0.9992784992784993
1032,0.9992784992784993
1038,0.9992784992784993
1044,0.9993815708101422
1050,0.9993815708101422
1056,0.9995877138734282
1062,0.9995877138734282
1068,0.9995877138734282
1074,0.9995877138734282
1080,0.9995877138734282
1086,0.9996907854050712
1092,0.9996907854050712
1098,0.9996907854050712
1104,0.9997938569367141
1110,0.9997938569367141
1116,0.9997938569367141
1122,0.9997938569367141
1128,0.9997938569367141
1134,0.9997938569367141
1140,0.9997938569367141
1146,0.9997938569367141
1152,0.9997938569367141
1158,0.9997938569367141
1164,0.9997938569367141
1170,0.9997938569367141
1176,0.9998969284683571
1182,0.9998969284683571
1188,0.9998969284683571
1194,0.9998969284683571
1200,0.9995877138734282
1206,0.9996907854050712
1212,0.9996907854050712
1218,0.9996907854050712
1224,0.9996907854050712
1230,0.9996907854050712
1236,0.9996907854050712
1242,0.9996907854050712
1248,0.9996907854050712
1254,0.9997938569367141
1260,0.9997938569367141
1266,0.9997938569367141
1272,0.9997938569367141
1278,0.9998969284683571
1284,1.0
1290,1.0
1296,1.0
1302,1.0
1308,1.0
1314,1.0
1320,1.0
1326,1.0
1332,1.0
1338,1.0
1344,1.0
1350,1.0
1356,1.0
1362,1.0
1368,1.0
1374,1.0
1380,1.0
1386,1.0
1392,1.0
1398,1.0
1404,1.0
1410,1.0
1416,1.0
1422,1.0
1428,1.0
1434,1.0
1440,1.0
1446,1.0
1452,1.0
1458,1.0
1464,1.0
1470,1.0
1476,1.0
1482,1.0
1488,1.0
1494,1.0
