Clock Cycle,Probability
0,0.0
4,0.0
8,0.0
12,0.0
16,0.0
20,0.0
24,0.0
28,0.0
32,0.0
36,0.0010307153164296021
40,0.0010307153164296021
44,0.003195217480931767
48,0.0036075036075036075
52,0.005875077303648732
56,0.015976087404658834
60,0.016079158936301793
64,0.036281179138321996
68,0.040610183467326325
72,0.04730983302411874
76,0.08348794063079777
80,0.0836940836940837
84,0.129560915275201
88,0.14162028447742733
92,0.1583178726035869
96,0.2134611420325706
100,0.21366728509585653
104,0.2865388579674294
108,0.3039579468150897
112,0.32673675530818386
116,0.39806225520511235
120,0.39837146980004123
124,0.47814883529169244
128,0.49505256648113793
132,0.5172129457843744
136,0.5849309420737993
140,0.5850340136054422
144,0.6606885178313749
148,0.6743970315398887
152,0.6920222634508348
156,0.7475778190063904
160,0.7479901051329623
164,0.7994227994227994
168,0.8078746650175221
172,0.8192125334982477
176,0.8568336425479283
180,0.857452071737786
184,0.8920841063698206
188,0.8994021851164709
192,0.9075448361162647
196,0.9285714285714286
200,0.9293960008245723
204,0.9494949494949495
208,0.9520717377860235
212,0.9559884559884559
216,0.9683570397856112
220,0.9684601113172542
224,0.9754689754689755
228,0.9771181199752629
232,0.9786641929499073
236,0.9846423417851989
240,0.9846423417851989
244,0.9890744176458462
248,0.989692846835704
252,0.9905174190888476
256,0.9934034219748505
260,0.9934034219748505
264,0.9957740672026386
268,0.9962894248608535
272,0.9964955679241394
276,0.9975262832405689
280,0.9975262832405689
284,0.9982477839620697
288,0.9984539270253556
292,0.9984539270253556
296,0.9991754277468563
300,0.9991754277468563
304,0.9994846423417852
308,0.9994846423417852
312,0.9995877138734282
316,0.9995877138734282
320,0.9995877138734282
324,0.9995877138734282
328,0.9996907854050712
332,0.9996907854050712
336,0.9997938569367141
340,0.9997938569367141
344,0.9998969284683571
348,0.9998969284683571
352,0.9998969284683571
356,1.0
360,1.0
364,1.0
368,1.0
372,1.0
376,1.0
380,1.0
384,1.0
388,1.0
392,1.0
396,1.0
