Clock Cycle,Probability
0,0.0
2,0.0
4,0.0005153576582148011
6,0.0011337868480725624
8,0.0011337868480725624
10,0.0011337868480725624
12,0.0024737167594310453
14,0.012987012987012988
16,0.016594516594516596
18,0.016697588126159554
20,0.016697588126159554
22,0.027417027417027416
24,0.06277056277056277
26,0.07709750566893424
28,0.07750979179550609
30,0.07750979179550609
32,0.09987631416202845
34,0.1650175221603793
36,0.1862502576788291
38,0.18686868686868688
40,0.18686868686868688
42,0.21572871572871574
44,0.3014842300556586
46,0.326427540713255
48,0.32704596990311274
50,0.32704596990311274
52,0.36312100597814884
54,0.4522778808493094
56,0.47588126159554733
58,0.4763966192537621
60,0.4763966192537621
62,0.5070088641517213
64,0.5856524427952999
66,0.6060606060606061
68,0.6067821067821068
70,0.6067821067821068
72,0.637394351680066
74,0.7002679859822717
76,0.7164502164502164
78,0.7165532879818595
80,0.7165532879818595
82,0.7393320964749536
84,0.7909709338280767
86,0.8039579468150897
88,0.8042671614100185
90,0.8042671614100185
92,0.8223046794475366
94,0.8616780045351474
96,0.8694083694083694
98,0.8696145124716553
100,0.8616780045351474
102,0.8722943722943723
104,0.9033189033189033
106,0.9105339105339105
108,0.9106369820655535
110,0.9106369820655535
112,0.9204287775716347
114,0.9418676561533704
116,0.9473304473304474
118,0.9475365903937333
120,0.9475365903937333
122,0.953308596165739
124,0.9643372500515358
126,0.9672232529375386
128,0.9674293960008246
130,0.9674293960008246
132,0.9711399711399712
134,0.9790764790764791
136,0.9803133374561946
138,0.9803133374561946
140,0.9803133374561946
142,0.9824778396206968
144,0.9877344877344877
146,0.9887652030509173
148,0.9888682745825603
150,0.9888682745825603
152,0.9897959183673469
154,0.9927849927849928
156,0.9934034219748505
158,0.9934034219748505
160,0.9934034219748505
162,0.994743351886209
164,0.9958771387342816
166,0.9959802102659245
168,0.9959802102659245
170,0.9959802102659245
172,0.9960832817975676
174,0.997320140177283
176,0.9976293547722119
178,0.9976293547722119
180,0.9976293547722119
182,0.9979385693671408
184,0.9985569985569985
186,0.9987631416202845
188,0.9987631416202845
190,0.9987631416202845
192,0.9988662131519275
194,0.9988662131519275
196,0.9989692846835704
198,0.9989692846835704
200,0.9994846423417852
202,0.9995877138734282
204,0.9996907854050712
206,0.9996907854050712
208,0.9996907854050712
210,0.9996907854050712
212,0.9997938569367141
214,0.9997938569367141
216,0.9997938569367141
218,0.9997938569367141
220,0.9997938569367141
222,0.9997938569367141
224,0.9997938569367141
226,0.9997938569367141
228,0.9997938569367141
230,0.9997938569367141
232,0.9997938569367141
234,1.0
236,1.0
238,1.0
240,1.0
242,1.0
244,1.0
246,1.0
248,1.0
250,1.0
252,1.0
254,1.0
256,1.0
258,1.0
260,1.0
262,1.0
264,1.0
266,1.0
268,1.0
270,1.0
272,1.0
274,1.0
276,1.0
278,1.0
280,1.0
282,1.0
284,1.0
286,1.0
288,1.0
290,1.0
292,1.0
294,1.0
296,1.0
298,1.0
